id,exp,stratum,site,pre.unemp,pre.age,pre.male,pre.race,pre.marr,pre.educ,pre.empl,pre.activ,pre.illeg,pre.months,pre.hours,pre.earned,trt.months,trt.hours,trt.earned,out.months,out.hours,out.earned
921800,exper,crim,20,13.7,20-29,0,black,married,dipl,empl,,101.1110535,2,21.66662598,57.41662598,12,1787.4996,4887.9995,3,216.66664,541.66663
921868,exper,afdc,24,9.833333,30-39,0,black,nev married,no cred,empl,unempl,0,9,129.9996948,438.7495117,18,2654.1665,9154.167,,,
922362,exper,crim,15,8.6999998,20-29,1,black,nev married,no cred,not empl,,0,0,0,0,4,498.33325,1733.3333,,,
922456,contr,afdc,4,7.2666664,20-29,0,black,nev married,no cred,not empl,school,0,0,0,0,,,,,,
922809,exper,crim,16,12.733333,20-29,1,black,nev married,dipl,empl,unempl,0,0,0,0,15,2599.9993,6980.9995,9,1559.9998,4173
922854,exper,afdc,12,10.033333,30-39,0,hispan,sep/div/wid,dipl,not empl,school,0,0,0,0,17,2578.3333,8731.666,9,1289.1665,5598.665
922980,exper,drug,16,,,1,,nev married,,,school,,,,,6,1039.9999,2340,0,0,0
922993,contr,crim,8,13.7,20-29,1,black,nev married,no cred,not empl,unempl,0,0,0,0,0,0,0,0,0,0
923099,exper,afdc,10,7.3999996,30-39,0,black,sep/div/wid,no cred,not empl,home,0,0,0,0,15,2426.6663,7345,0,0,0
923701,contr,crim,42,11.099999,20-29,1,black,nev married,dipl,empl,unempl,0,4,50.55545044,138.6666412,4,1126.6666,2372.499,2,433.33331,1438.666
923798,contr,drug,24,11.266666,20-29,1,hispan,nev married,dipl,not empl,unempl,1444.439941,0,0,0,10,1559.9998,4556.5,,,
923882,exper,drug,20,12.966666,20-29,1,white,nev married,dipl,empl,other,7.222219467,0,0,0,15,2491.6658,7726.333,1,86.666656,260
923895,contr,crim,24,14.4,20-29,1,black,nev married,dipl,empl,home,0,4,50.55545044,164.3054352,,,,,,
923921,exper,afdc,8,7.5666661,20-29,0,black,nev married,dipl,empl,home,0,4,33.04164124,66.98608398,16,2339.9995,7095.833,,,
924043,exper,drug,24,8.666666,30-39,1,black,married,dipl,not empl,home,469.4436035,0,0,0,18,3119.9993,10926.495,9,1364.9998,4680
924441,contr,afdc,10,7.3999996,30-39,0,black,sep/div/wid,no cred,empl,home,0,0,0,0,,,,,,
924713,exper,afdc,18,9.6999998,20-29,0,black,nev married,dipl,empl,home,0,0,0,0,10,1440.833,4116.6665,,,
924962,contr,afdc,12,9.5333328,30-39,0,black,sep/div/wid,dipl,not empl,home,0,0,0,0,1,75.833328,238.33333,,,
925000,exper,drug,4,7.2999997,30-39,1,black,nev married,dipl,not empl,other,758.3325195,0,0,0,14,2859.9993,9221.332,4,530.83325,1456
925071,contr,crim,21,11.266666,30-39,1,hispan,sep/div/wid,no cred,empl,unempl,32.49993896,0,0,0,0,0,0,9,1473.333,8582.165
925521,contr,crim,40,8.5,20-29,1,black,nev married,no cred,empl,unempl,0,12,87.20828247,37.37496948,5,779.99988,2534.9985,6,1072.5,3336.6658
925589,exper,drop,12,8.1999998,16-19,1,black,nev married,no cred,empl,school,0,0,0,0,5,771.33325,2444,4,519.99994,2053.9995
925806,exper,drug,48,8.2666664,20-29,1,black,sep/div/wid,dipl,empl,,686.109375,9,194.9999542,487.4995117,,,,,,
925822,exper,crim,12,11.266666,20-29,1,black,nev married,no cred,empl,unempl,0,1,4.333332062,7.222219467,12,1884.9998,6034.166,,,
926698,contr,crim,12,5.2499995,20-29,1,black,nev married,no cred,not empl,unempl,0,1,,11.73610878,6,1039.9999,7800,,,
926708,exper,drug,6,7.5333333,20-29,1,black,nev married,no cred,not empl,school,2022.21875,0,0,0,0,0,0,0,0,0
926779,exper,crim,28,11.266666,20-29,1,white,nev married,dipl,not empl,other,0,0,0,0,9,1559.9998,5459.9985,,,
926928,contr,drug,8,7.7666659,30-39,0,black,sep/div/wid,no cred,empl,home,0,0,0,0,0,0,0,,,
927079,contr,afdc,24,9.4666662,30-39,0,black,nev married,no cred,not empl,home,0,0,0,0,7,985.83319,0,,,
927257,exper,crim,4,7.7666659,30-39,1,black,sep/div/wid,no cred,empl,unempl,0,0,0,0,11,1819.9996,5252,0,0,0
927545,exper,drug,35,11.333333,20-29,1,black,nev married,dipl,not empl,unempl,0,0,0,0,4,606.66663,1607.6665,0,0,0
927600,exper,drug,24,8.5,20-29,1,black,nev married,dipl,not empl,unempl,0,0,0,0,8,1299.9998,4329,8,1429.9999,6499.999
927697,exper,afdc,4,6.3666663,20-29,0,black,nev married,no cred,not empl,other,0,1,3.972219467,15.34721947,5,667.33325,2257.666,,,
927707,contr,afdc,10,7.3999996,20-29,0,black,nev married,no cred,not empl,home,0,0,0,0,0,0,0,0,0,0
927749,exper,afdc,8,6.5999994,30-39,0,black,nev married,no cred,empl,unempl,0,4,57.77766418,144.4443359,12,2010.6663,5962.666,,,
927778,exper,afdc,14,10.566667,30-39,0,black,nev married,no cred,empl,home,0,0,0,0,12,1906.6661,6268.166,,,
928081,contr,drop,16,12.7,16-19,0,black,nev married,no cred,not empl,other,433.3312988,0,0,0,8,465.83319,1100.6664,0,0,0
928502,exper,crim,16,,,1,,,dipl,,work,,,,,7,1330.3333,2729.9998,9,1481.9998,5459.9985
928586,exper,afdc,4,7.0999994,20-29,0,black,sep/div/wid,no cred,not empl,unempl,0,0,0,0,6,866.66663,1993.3333,0,0,0
928829,contr,drug,28,10.299999,30-39,0,hispan,sep/div/wid,no cred,not empl,unempl,0,0,0,0,2,151.66666,693.33301,,,
929035,contr,afdc,15,8.7333326,30-39,0,black,nev married,dipl,not empl,home,0,5,10.8333292,27.08331299,3,303.33331,858,,,
929051,exper,drug,16,8.3999996,20-29,1,black,sep/div/wid,dipl,empl,unempl,0,0,0,0,6,1039.9999,3016,0,0,0
929365,exper,crim,14,11.333333,30-39,1,black,nev married,no cred,not empl,unempl,0,0,0,0,1,173.33331,390,,,
929404,exper,drug,40,8.6333332,20-29,1,white,nev married,no cred,empl,home,0,2,23.11109924,18.777771,18,3033.3328,9000.332,0,0,0
929420,exper,afdc,36,9.5333328,30-39,0,black,sep/div/wid,dipl,empl,home,0,1,14.44443989,43.33331299,2,259.99997,682.5,6,834.1665,3813.3315
929970,exper,crim,15,8.333333,20-29,1,black,nev married,no cred,not empl,,0,0,0,0,,,,,,
930118,contr,crim,20,10.099999,20-29,1,black,nev married,dipl,empl,unempl,0,4,55.97212219,129.9998932,17,2097.333,8016.6641,9,1689.9998,7279.9995
930231,exper,drug,16,13,30-39,1,hispan,married,no cred,empl,home,0,1,14.44443989,33.22218323,,,,,,
930286,contr,afdc,10,8.6999998,30-39,0,black,sep/div/wid,dipl,not empl,home,0,0,0,0,9,1559.9998,5069.9971,,,
930341,exper,crim,36,11.133333,20-29,1,black,nev married,no cred,empl,other,0,2,18.95831299,70.41659546,1,86.666656,216.66666,,,
930532,contr,drop,15,8.166666,16-19,1,black,nev married,no cred,empl,unempl,0,5,45.13876343,126.3887024,0,0,0,,,
930697,exper,drop,6,8.0666666,20-29,1,black,nev married,no cred,not empl,home,0,0,0,0,2,259.99997,695.5,0,0,0
930914,exper,crim,32,8.6333332,20-29,1,black,nev married,no cred,not empl,unempl,0,1,5.777775764,25.27774048,9,1559.9998,4212,0,0,0
931146,exper,crim,36,11.066667,40-49,1,black,married,dipl,not empl,unempl,0,0,0,0,18,3119.999,11045.665,9,1559.9998,6552
931311,contr,afdc,4,7.5999999,30-39,0,black,sep/div/wid,no cred,not empl,home,0,0,0,0,9,2340,4680,9,1473.3331,5156.665
931573,exper,drop,8,,,1,,nev married,dipl,,other,,,,,18,2963.9993,8679.665,0,0,0
931625,contr,drug,24,12.7,30-39,0,black,married,no cred,empl,home,0,10,144.4440918,72.22200012,9,1559.9998,779.99988,0,0,0
931667,exper,drop,18,8.3666658,16-19,1,black,nev married,no cred,empl,other,0,2,28.88882446,79.44439697,9,1299.9999,4257.4995,,,
931890,exper,crim,24,8.5333328,20-29,1,black,nev married,no cred,empl,unempl,0,6,86.66647339,147.3331604,,,,,,
932019,contr,crim,12,8.4333334,20-29,1,black,nev married,no cred,not empl,unempl,0,0,0,0,11,1646.6664,5325.665,9,1473.3331,4641
932187,contr,drug,16,8.833333,40-49,1,black,sep/div/wid,no cred,empl,unempl,36.11105347,6,68.61097717,258.5551758,0,0,0,,,
932323,contr,drug,40,8.5333328,20-29,1,black,nev married,no cred,empl,unempl,0,0,0,0,4,693.33325,2461.332,5,520,3033.332
932349,contr,afdc,10,10.666666,40-49,0,black,sep/div/wid,no cred,not empl,home,0,0,0,0,0,0,0,0,0,0
932530,contr,drop,8,12.066667,20-29,0,black,nev married,no cred,empl,home,0,0,0,0,4,519.99994,2274.999,,,
932792,exper,crim,48,8.5999994,30-39,1,black,nev married,dipl,empl,home,0,0,0,0,1,86.666656,227.5,3,433.33328,1354.1663
932828,contr,drop,15,8.3999996,16-19,1,black,nev married,no cred,not empl,unempl,0,1,3.611107826,14.44443989,5,1083.3333,1733.3333,,,
933241,contr,drop,12,8.5333328,16-19,0,black,nev married,no cred,not empl,home,0,0,0,0,5,953.33325,2686.666,0,0,0
933393,contr,drug,40,8.6333332,16-19,0,white,nev married,no cred,empl,home,0,2,21.66662598,46.04162598,15,2352.9993,5720,0,0,0
933597,contr,drop,40,8.4666662,16-19,1,black,nev married,no cred,empl,,0,0,0,0,7,1213.3333,5672.3311,9,1559.9998,8735.998
933665,exper,drug,10,7.5999999,20-29,0,black,nev married,no cred,not empl,home,0,0,0,0,7,1126.6665,3380,0,0,0
933694,contr,drug,32,9,20-29,0,white,sep/div/wid,no cred,empl,unempl,0,2,28.88882446,101.1110535,,,,9,1074.6666,7366.666
933759,exper,drop,32,8.166666,16-19,1,black,nev married,no cred,empl,,0,0,0,0,3,121.33331,372.66666,0,0,0
933775,contr,crim,16,,,1,,nev married,,,unempl,,,,,9,1211.1665,3984.5,6,909.99988,4602
933791,contr,crim,14,11.066667,20-29,1,hispan,nev married,no cred,empl,unempl,0,0,0,0,9,1299.9998,3640,2,259.99997,812.49976
934091,contr,crim,25,9.2333326,20-29,1,black,nev married,no cred,empl,unempl,0,0,0,0,0,0,0,,,
934127,exper,afdc,8,7.2666664,20-29,0,black,nev married,no cred,not empl,home,0,0,0,0,13,2069.1663,6064.498,7,909.99982,4368
934143,contr,crim,20,10.666666,20-29,1,black,nev married,dipl,empl,other,0,0,0,0,7,1213.3333,7583.3311,,,
934363,exper,drug,4,7.5666661,20-29,0,black,nev married,dipl,not empl,home,0,0,0,0,18,3033.3325,10096.666,1,86.666656,249.16666
934457,contr,drug,48,8.5,20-29,1,black,nev married,no cred,empl,unempl,0,8,115.5553284,577.7766113,9,1559.9998,6738.3325,0,0,0
934554,exper,crim,8,,,1,,nev married,,,other,,,,,15,2513.3328,7691.6655,,,
934567,contr,crim,14,11.333333,40-49,1,black,sep/div/wid,no cred,not empl,other,0,0,0,0,17,3033.3333,33529.16,2,260,4506.666
934758,exper,afdc,20,6.166666,40-49,0,white,sep/div/wid,no cred,not empl,,0,0,0,0,18,2491.6667,7074.1675,9,649.99994,3250
934774,exper,afdc,40,6.0999999,40-49,0,white,sep/div/wid,no cred,not empl,home,0,0,0,0,8,1204.6665,2723.4995,4,606.66663,1820
934790,contr,crim,18,8.1999998,16-19,1,black,nev married,no cred,empl,unempl,0,3,43.33325195,54.16659546,,,,,,
934981,contr,drug,16,9,20-29,1,black,married,dipl,empl,home,722.2197266,0,0,0,,,,,,
935582,contr,crim,10,8.6999998,20-29,1,black,nev married,no cred,not empl,unempl,1805.552979,0,0,0,0,0,0,,,
935634,exper,drug,48,9,16-19,1,black,nev married,no cred,not empl,home,0,1,6.680553436,18.05554199,6,953.33325,2134.1665,6,970.66663,3674.6658
935715,exper,afdc,10,7.5333333,20-29,0,black,sep/div/wid,no cred,not empl,home,0,0,0,0,12,1993.3329,5904.1665,0,0,0
935838,exper,drug,16,8.3999996,30-39,1,black,sep/div/wid,no cred,empl,school,0,11,229.3053131,367.9716797,9,1137.4998,1624.9998,9,368.33316,2946.6667
936015,exper,drop,16,11.533333,16-19,1,black,nev married,no cred,empl,unempl,252.7776794,1,7.222219467,20.7638855,0,0,0,7,1126.6665,3585.8318
936028,exper,crim,25,8.5666666,16-19,1,black,nev married,no cred,empl,,0,1,9.749996185,34.30551147,12,1906.6663,6023.3315,,,
936109,contr,crim,16,,,1,,married,,,home,,,,,4,780,1299.9999,9,1208.9998,3080.9995
936293,exper,crim,15,8.4333334,20-29,1,black,nev married,dipl,not empl,other,0,0,0,0,16,2599.9995,7297.333,,,
936510,exper,afdc,10,5.7666664,20-29,0,black,nev married,no cred,empl,home,0,3,43.33325195,99.66659546,12,1993.333,5945.3325,,,
937027,contr,afdc,6,7.5666661,40-49,0,black,sep/div/wid,dipl,not empl,unempl,0,0,0,0,0,0,0,0,0,0
937454,exper,drug,20,13.933333,20-29,0,black,nev married,dipl,not empl,other,0,0,0,0,15,2599.9993,8215.998,0,0,0
937470,exper,drug,16,8.5,30-39,1,black,sep/div/wid,no cred,empl,other,0,12,103.9999542,233.9999695,6,779.99988,2080,0,0,0
937496,exper,drop,6,6.3666663,16-19,1,black,nev married,no cred,not empl,unempl,0,0,0,0,9,1473.333,4235.833,,,
937580,exper,crim,35,11.333333,16-19,1,black,nev married,no cred,not empl,unempl,0,0,0,0,2,346.66663,1040,,,
937865,contr,crim,15,8.7333326,20-29,1,black,nev married,no cred,empl,unempl,54.16664124,0,0,0,0,0,0,,,
938055,exper,crim,24,13.466666,20-29,1,black,married,no cred,empl,work,0,3,16.24996948,154.3748779,0,0,0,,,
938097,contr,afdc,6,6.833333,20-29,0,black,nev married,no cred,empl,unempl,0,2,28.88882446,61.38882446,11,1624.9998,4682.1665,,,
938327,contr,drug,16,8.5999994,20-29,1,black,nev married,dipl,empl,other,0,1,16.61109924,45.49996948,0,0,0,0,0,0
938424,contr,drop,24,12.066667,16-19,1,white,nev married,no cred,empl,other,0,1,9.027774811,24.55551147,6,974.99988,3068,9,3861,3978
938440,exper,crim,6,5.2499995,20-29,1,black,nev married,no cred,not empl,unempl,9.027774811,0,0,0,9,1559.9998,4133.9995,,,
938631,contr,drug,16,12.7,20-29,1,hispan,sep/div/wid,dipl,empl,unempl,270.833252,7,89.55535889,339.4440918,2,194.99997,758.33313,,,
938783,exper,drop,5,7.6666665,16-19,1,black,nev married,no cred,not empl,home,0,0,0,0,9,1559.9998,4680,,,
938822,contr,drug,48,8.5,30-39,1,black,married,no cred,empl,work,0,12,216.6664581,1191.664063,2,259.99997,1299.9998,0,0,0
938864,exper,afdc,42,11.266666,20-29,0,black,nev married,no cred,not empl,home,0,0,0,0,18,3033.3325,17961.66,,,
938893,contr,drop,2,6.8999991,20-29,0,black,nev married,no cred,empl,home,0,0,0,0,17,2946.6658,10699,,,
938903,contr,afdc,10,8.6333332,30-39,0,hispan,sep/div/wid,dipl,not empl,school,0,0,0,0,0,0,0,,,
939122,contr,crim,32,7.8999996,20-29,1,black,nev married,no cred,empl,other,812.4992676,1,14.44443989,39.72218323,17,2069.1663,7334.1655,,,
939135,exper,crim,8,12.966666,30-39,1,black,sep/div/wid,dipl,not empl,other,758.3320313,0,0,0,0,0,0,0,0,0
939151,contr,drug,16,,,1,,nev married,,,school,,,,,0,0,0,,,
939436,exper,afdc,6,8.1999998,30-39,0,black,nev married,no cred,not empl,home,0,0,0,0,7,1126.6665,2675.8333,0,0,0
939494,contr,crim,48,8.4666662,20-29,1,black,nev married,no cred,not empl,unempl,0,0,0,0,0,0,0,0,0,0
939504,exper,crim,20,11.533333,16-19,1,black,nev married,no cred,not empl,,0,0,0,0,3,433.33328,1159.1666,0,0,0
939562,exper,crim,12,7.2666664,20-29,1,black,nev married,no cred,not empl,other,0,0,0,0,9,1386.6665,4090.6665,0,0,0
939575,contr,drug,16,8.833333,20-29,1,black,married,no cred,not empl,home,0,0,0,0,0,0,0,0,0,0
939643,contr,drop,30,9.6999998,16-19,0,black,nev married,no cred,not empl,home,0,0,0,0,12,1222.0001,8545.332,,,
939724,exper,afdc,4,7.5999999,40-49,0,black,sep/div/wid,no cred,not empl,home,0,0,0,0,18,2881.6663,9360,9,1559.9998,5459.9985
939847,exper,afdc,10,7.7666659,30-39,0,black,sep/div/wid,no cred,not empl,home,0,0,0,0,12,2079.9995,6084,0,0,0
939999,exper,crim,20,9.2333326,20-29,1,black,nev married,no cred,empl,,0,3,50.55551147,158.8888245,8,1321.6665,4138.333,9,1559.9998,12870
940218,contr,drug,35,9.499999,20-29,1,black,nev married,dipl,not empl,unempl,0,0,0,0,4,519.99994,2242.499,,,
940360,contr,crim,6,7.3999996,20-29,1,hispan,nev married,no cred,not empl,other,0,0,0,0,9,1213.3331,3379.9995,,,
940522,contr,drug,24,12.166666,20-29,1,black,married,dipl,empl,unempl,0,0,0,0,3,519.99994,1633.6666,,,
940645,contr,drop,30,9.6999998,16-19,1,black,nev married,no cred,not empl,other,0,0,0,0,,,,,,
941000,contr,drug,16,14.033333,40-49,1,black,married,dipl,empl,work,0,11,148.0552673,599.4438477,0,0,0,,,
941013,exper,afdc,10,10.4,50-59,0,black,sep/div/wid,no cred,not empl,,0,0,0,0,14,2253.333,7171.6621,0,0,0
941592,contr,drop,24,12.966666,16-19,1,black,married,no cred,empl,other,0,6,61.38873291,273.7219238,5,1419.1664,4095,5,606.66663,1982.5
941615,contr,crim,21,9.499999,20-29,1,black,married,dipl,empl,unempl,216.6664581,0,0,0,0,0,0,,,
941660,exper,afdc,12,7.3999996,30-39,0,black,sep/div/wid,dipl,not empl,home,0,0,0,0,12,1993.3329,5858.6665,4,606.66663,1690
941673,contr,drug,40,8.4666662,20-29,1,black,nev married,dipl,not empl,other,,0,0,0,,,,,,
941741,exper,crim,10,7.8333325,20-29,1,white,married,no cred,empl,home,0,1,14.44443989,79.44439697,4,606.66663,1820,0,0,0
941783,exper,crim,35,9.0666666,30-39,1,black,sep/div/wid,dipl,not empl,other,0,0,0,0,13,1993.3329,6294.1641,,,
941974,contr,drop,16,12.466666,20-29,1,black,nev married,no cred,empl,,208.5414429,0,0,0,0,0,0,0,0,0
942025,contr,afdc,36,10.033333,20-29,0,black,sep/div/wid,no cred,not empl,home,0,0,0,0,6,953.33325,4170.8315,9,1559.9998,6824.9971
942135,contr,drop,16,11.533333,16-19,1,black,nev married,no cred,empl,other,0,0,0,0,16,3098.333,17515.328,,,
942148,exper,crim,10,8.9666662,20-29,1,black,nev married,no cred,not empl,,487.4992676,0,0,0,11,1906.6663,6196.6646,,,
942151,exper,crim,10,8.7333326,20-29,1,black,nev married,dipl,not empl,,343.0549316,0,0,0,8,1299.9999,3639.9998,,,
942724,contr,crim,30,8.7333326,16-19,1,hispan,nev married,no cred,empl,other,270.8330078,6,79.44424438,287.9855957,9,1547,5525,,,
942834,exper,crim,20,8.7333326,20-29,1,black,nev married,dipl,empl,,0,8,54.16653442,265.4162598,17,3055,10776.998,,,
942892,exper,drop,15,8.166666,16-19,0,black,nev married,no cred,not empl,home,0,0,0,0,3,519.99994,1230.6666,,,
943684,contr,drug,32,8.833333,30-39,1,black,sep/div/wid,no cred,empl,other,0,3,43.33325195,140.8332214,9,1559.9998,9360,,,
943707,exper,drug,8,,,0,,sep/div/wid,,,home,,,,,14,2339.9993,6083.9995,,,
943794,contr,crim,16,,,1,,sep/div/wid,dipl,,other,,,,,9,1559.9998,4680,,,
943846,exper,drop,30,9.6999998,16-19,1,black,nev married,no cred,not empl,home,0,0,0,0,4,606.66663,1744.1666,,,
943927,exper,drug,4,5.7666664,30-39,1,black,nev married,dipl,empl,other,270.8327637,3,32.49996948,108.333252,9,1559.9998,7431.6655,,,
943956,contr,afdc,9,8.1999998,30-39,0,black,nev married,no cred,not empl,home,0,0,0,0,0,0,0,3,519.99994,1170
944049,contr,drop,6,8.3666658,20-29,1,black,nev married,no cred,empl,other,0,3,43.33325195,96.41659546,11,1871.9998,5927.9995,,,
944502,exper,drop,24,13.933333,16-19,1,hispan,nev married,no cred,empl,unempl,0,0,0,0,8,1386.6665,3120,0,0,0
944515,exper,crim,25,10.666666,20-29,1,black,nev married,no cred,empl,,108.3332825,6,79.44424438,232.1942444,14,2339.9993,7223.6641,4,519.99994,1603.3333
944528,exper,afdc,28,11.266666,20-29,0,black,sep/div/wid,dipl,empl,school,0,0,0,0,17,2859.9993,10930.83,5,762.66663,5980
944942,exper,drug,12,11.266666,20-29,1,white,nev married,dipl,empl,unempl,0,4,57.77766418,169.7221832,18,3104.8328,10714.164,,,
944955,contr,afdc,6,8.1999998,30-39,0,black,sep/div/wid,no cred,empl,home,0,0,0,0,6,1039.9999,2989.9998,9,1559.9998,5850
945064,exper,crim,6,8.166666,40-49,1,hispan,married,no cred,empl,other,0,5,64.99983215,165.7498779,,,,,,
945213,contr,crim,15,8.6333332,20-29,1,black,nev married,no cred,not empl,home,0,0,0,0,,,,,,
945365,contr,crim,54,11.266666,30-39,1,black,sep/div/wid,no cred,not empl,unempl,0,0,0,0,7,1007.4999,1865.4995,9,0,1481.9998
945556,exper,crim,35,9.0666666,20-29,0,black,married,dipl,empl,other,72.22218323,0,0,0,4,606.66663,1713.8334,,,
945608,contr,crim,16,11.533333,20-29,1,black,nev married,dipl,not empl,unempl,0,0,0,0,0,0,0,0,0,0
945624,contr,crim,18,8.166666,20-29,1,hispan,nev married,no cred,empl,other,0,0,0,0,9,1289.1664,5893.3306,,,
945666,exper,drug,6,7.5999999,20-29,1,black,married,no cred,empl,home,0,0,0,0,0,0,0,,,
945695,exper,drug,20,11.266666,30-39,1,black,nev married,no cred,empl,unempl,1733.328369,12,202.2221069,974.9995117,10,1646.6664,6283.333,,,
945873,exper,drug,48,8.5999994,16-19,1,white,nev married,no cred,not empl,,686.109375,0,0,0,0,0,0,0,0,0
946089,exper,drug,8,11.533333,20-29,1,white,nev married,dipl,empl,,0,1,7.222219467,15.88888645,12,2131.9998,7117.499,9,1473.333,5525
946144,contr,drop,6,6.3666663,16-19,1,black,nev married,no cred,empl,unempl,0,0,0,0,13,1906.666,5648.499,,,
946173,contr,crim,8,,,1,,nev married,,,unempl,,,,,0,0,0,0,0,0
946199,exper,crim,16,12.733333,20-29,1,black,nev married,no cred,empl,other,0,0,0,0,4,693.33325,1759.3333,3,519.99994,1053
946830,contr,afdc,6,5.2499995,20-29,0,black,nev married,dipl,not empl,home,0,0,0,0,10,617.5,1937,,,
947499,exper,afdc,6,7.5666661,20-29,0,black,nev married,no cred,not empl,unempl,0,0,0,0,5,779.99988,2223,,,
947826,contr,drug,10,7.5999999,20-29,1,black,sep/div/wid,dipl,empl,other,0,12,151.6664734,740.2768555,0,0,0,0,0,0
948317,exper,crim,21,11.266666,20-29,1,black,nev married,dipl,not empl,home,0,0,0,0,11,1707.333,4944.333,0,0,0
948391,exper,drug,32,8.3999996,20-29,1,black,nev married,dipl,empl,unempl,0,4,57.77766418,180.5554504,9,1126.6666,4133.998,0,0,0
948498,contr,drug,20,13.7,20-29,0,black,married,dipl,not empl,home,0,0,0,0,1,173.33331,433.33331,0,0,0
948579,exper,drop,6,8.3999996,20-29,1,hispan,sep/div/wid,no cred,empl,unempl,0,2,28.88882446,75.83331299,7,1169.9999,3228.333,,,
948621,contr,drop,12,8.833333,16-19,1,black,nev married,no cred,not empl,unempl,0,0,0,0,2,216.66666,476.66666,2,227.49998,799.5
948650,exper,afdc,42,10.566667,20-29,0,black,nev married,dipl,not empl,unempl,0,0,0,0,17,2599.9998,8454.3291,,,
948676,exper,drug,12,13.7,20-29,1,hispan,nev married,no cred,empl,other,0,3,36.11103821,90.27770996,18,3510.0002,10179,1,86.666656,379.1665
948841,contr,drop,5,6.4999995,16-19,1,black,nev married,no cred,empl,other,0,0,0,0,,,,,,
949125,exper,afdc,4,7.6666665,20-29,0,black,sep/div/wid,no cred,empl,home,0,0,0,0,9,1473.333,3315,0,0,0
949170,contr,drug,16,,,1,,married,,,other,,,,,9,985.83331,4196.833,,,
949332,contr,drug,20,12.7,20-29,1,hispan,sep/div/wid,no cred,empl,other,0,8,115.5553284,525.7766113,,,,,,
949471,contr,drop,12,8.3999996,16-19,1,white,nev married,no cred,empl,unempl,0,6,70.4165802,205.8331604,5,1144,2444,,,
949604,contr,afdc,18,8.5333328,20-29,0,black,nev married,dipl,not empl,home,0,0,0,0,13,1863.333,4160.0005,6,758.33319,2361.6665
949617,contr,crim,8,13,20-29,1,black,nev married,dipl,empl,unempl,0,0,0,0,,,,,,
949646,contr,drug,32,8.833333,20-29,1,black,nev married,dipl,empl,home,541.6662598,0,0,0,3,337.99997,4160,0,0,0
